signal_id,bar_utc,event,reason,entry,sl,tp,decision_utc,ema,adx,spread_points,sl_touched,tp_touched,bar_utc_chart_label,decision_utc_chart_label
100,2026-06-30 09:45:00+00:00,DETECTED,Decision at candle close,4011.15,3977.98,,2026-06-30 10:00:00+00:00,,,,,,2026.06.30 12:45:00,2026.06.30 13:00:00
100,2026-06-30 09:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4011.15,3977.98,,,,,,,,2026.06.30 12:45:00,
101,2026-06-30 13:15:00+00:00,DETECTED,Decision at candle close,4021.51,4012.5,,2026-06-30 13:30:00+00:00,,,,,,2026.06.30 16:15:00,2026.06.30 16:30:00
101,2026-06-30 13:15:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4021.51,4012.5,4030.52,2026-06-30 13:30:00+00:00,,,,,,2026.06.30 16:15:00,2026.06.30 16:30:00
101,2026-06-30 13:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4025.14,4012.5,,,,,,,,2026.06.30 16:30:00,
102,2026-06-30 18:15:00+00:00,DETECTED,Decision at candle close,4039.14,4058.5,,2026-06-30 18:30:00+00:00,,,,,,2026.06.30 21:15:00,2026.06.30 21:30:00
102,2026-06-30 18:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4039.14,4058.5,,,,,,,,2026.06.30 21:15:00,
103,2026-06-30 22:30:00+00:00,DETECTED,Decision at candle close,4025.09,4032.6,,2026-06-30 22:45:00+00:00,,,,,,2026.07.01 01:30:00,2026.07.01 01:45:00
103,2026-06-30 22:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4025.09,4032.6,,,4023.519420486744,13.828148427104313,,,,2026.07.01 01:30:00,
103,2026-06-30 22:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4022.44,4032.6,,,,,,,,2026.07.01 01:45:00,
104,2026-07-01 14:30:00+00:00,DETECTED,Decision at candle close,4015.21,3987.11,,2026-07-01 14:45:00+00:00,,,,,,2026.07.01 17:30:00,2026.07.01 17:45:00
104,2026-07-01 14:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4015.21,3987.11,,,,,,,,2026.07.01 17:30:00,
105,2026-07-01 23:15:00+00:00,DETECTED,Decision at candle close,4039.64,4059.75,,2026-07-01 23:30:00+00:00,,,,,,2026.07.02 02:15:00,2026.07.02 02:30:00
105,2026-07-01 23:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4039.64,4059.75,,,,,,,,2026.07.02 02:15:00,
106,2026-07-02 06:45:00+00:00,DETECTED,Decision at candle close,4062.09,4055.55,,2026-07-02 07:00:00+00:00,,,,,,2026.07.02 09:45:00,2026.07.02 10:00:00
106,2026-07-02 06:45:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4062.09,4055.55,4068.63,2026-07-02 07:00:00+00:00,,,,,,2026.07.02 09:45:00,2026.07.02 10:00:00
106,2026-07-02 07:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4068.28,4055.55,,,,,,,,2026.07.02 10:00:00,
107,2026-07-03 04:30:00+00:00,DETECTED,Decision at candle close,4174.12,4135.26,,2026-07-03 04:45:00+00:00,,,,,,2026.07.03 07:30:00,2026.07.03 07:45:00
107,2026-07-03 04:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4174.12,4135.26,,,,,,,,2026.07.03 07:30:00,
108,2026-07-03 10:00:00+00:00,DETECTED,Decision at candle close,4170.22,4160.48,,2026-07-03 10:15:00+00:00,,,,,,2026.07.03 13:00:00,2026.07.03 13:15:00
108,2026-07-03 10:00:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4170.22,4160.48,4179.96,2026-07-03 10:15:00+00:00,,,,,,2026.07.03 13:00:00,2026.07.03 13:15:00
108,2026-07-03 10:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4170.22,4160.48,4179.96,,,,8.0,,,2026.07.03 13:15:00,
108,2026-07-03 10:45:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4170.22,4160.48,4179.96,,,,,,,2026.07.03 13:45:00,
109,2026-07-06 11:00:00+00:00,DETECTED,Decision at candle close,4162.13,4150.3,,2026-07-06 11:15:00+00:00,,,,,,2026.07.06 14:00:00,2026.07.06 14:15:00
109,2026-07-06 11:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4162.13,4150.3,,,,,,,,2026.07.06 14:00:00,
110,2026-07-06 14:00:00+00:00,DETECTED,Decision at candle close,4152.5,4147.6,,2026-07-06 14:15:00+00:00,,,,,,2026.07.06 17:00:00,2026.07.06 17:15:00
110,2026-07-06 14:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4152.5,4147.6,,,4160.612892455968,17.838785069068287,,,,2026.07.06 17:00:00,
110,2026-07-06 14:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4153.69,4147.6,,,4160.431486071518,16.634119713625843,,,,2026.07.06 17:15:00,
110,2026-07-06 14:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4153.69,4147.6,,,4160.207176145396,15.579967175159082,,,,2026.07.06 17:30:00,
110,2026-07-06 14:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4153.69,4147.6,,,,,,,,2026.07.06 17:45:00,
110,2026-07-06 15:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4153.69,4147.6,,,,,,,,2026.07.06 18:00:00,
110,2026-07-06 15:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4153.69,4147.6,,,,,,,,2026.07.06 18:15:00,
111,2026-07-07 03:15:00+00:00,DETECTED,Decision at candle close,4158.45,4165.34,,2026-07-07 03:30:00+00:00,,,,,,2026.07.07 06:15:00,2026.07.07 06:30:00
111,2026-07-07 03:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4158.45,4165.34,,,4157.857336646871,19.610835438785838,,,,2026.07.07 06:15:00,
111,2026-07-07 03:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4158.45,4165.34,4151.56,2026-07-07 03:45:00+00:00,,,,,,2026.07.07 06:30:00,2026.07.07 06:45:00
111,2026-07-07 03:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4153.84,4165.34,,,,,,,,2026.07.07 06:45:00,
112,2026-07-08 20:00:00+00:00,DETECTED,Decision at candle close,4053.55,4037.75,,2026-07-08 20:15:00+00:00,,,,,,2026.07.08 23:00:00,2026.07.08 23:15:00
112,2026-07-08 20:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4053.55,4037.75,,,,,,,,2026.07.08 23:00:00,
113,2026-07-10 23:15:00+00:00,DETECTED,Decision at candle close,4108.29,4100.57,,2026-07-10 23:30:00+00:00,,,,,,2026.07.11 02:15:00,2026.07.11 02:30:00
113,2026-07-10 23:15:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4108.29,4100.57,4116.01,2026-07-10 23:30:00+00:00,,,,,,2026.07.11 02:15:00,2026.07.11 02:30:00
113,2026-07-10 23:30:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4110.43,4100.57,4120.29,2026-07-10 23:45:00+00:00,,,,,,2026.07.11 02:30:00,2026.07.11 02:45:00
113,2026-07-10 23:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4111.56,4100.57,,,,,,,,2026.07.11 02:45:00,
114,2026-07-13 03:15:00+00:00,DETECTED,Decision at candle close,4080.84,4071.82,,2026-07-13 03:30:00+00:00,,,,,,2026.07.13 06:15:00,2026.07.13 06:30:00
114,2026-07-13 03:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4080.84,4071.82,,,4099.182986239198,25.468466649100012,,,,2026.07.13 06:15:00,
114,2026-07-13 03:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4080.84,4071.82,,,,,,,,2026.07.13 06:30:00,
115,2026-07-13 17:45:00+00:00,DETECTED,Decision at candle close,4016.93,4046.92,,2026-07-13 18:00:00+00:00,,,,,,2026.07.13 20:45:00,2026.07.13 21:00:00
115,2026-07-13 17:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4016.93,4046.92,,,,,,,,2026.07.13 20:45:00,
116,2026-07-13 22:00:00+00:00,DETECTED,Decision at candle close,3998.27,3986.8,,2026-07-13 22:15:00+00:00,,,,,,2026.07.14 01:00:00,2026.07.14 01:15:00
116,2026-07-13 22:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3998.27,3986.8,,,,,,,,2026.07.14 01:00:00,
117,2026-07-14 01:30:00+00:00,DETECTED,Decision at candle close,4003.97,3997.97,,2026-07-14 01:45:00+00:00,,,,,,2026.07.14 04:30:00,2026.07.14 04:45:00
117,2026-07-14 01:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4003.97,3997.97,,,4026.324829967315,38.973389118114355,,,,2026.07.14 04:30:00,
117,2026-07-14 01:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4003.97,3997.97,,,4025.4882782112586,37.84948874644636,,,,2026.07.14 04:45:00,
117,2026-07-14 02:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4003.97,3997.97,,,,,,,,2026.07.14 05:00:00,
117,2026-07-14 02:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4003.97,3997.97,,,,,,,,2026.07.14 05:15:00,
118,2026-07-15 05:00:00+00:00,DETECTED,Decision at candle close,4042.54,4057.31,,2026-07-15 05:15:00+00:00,,,,,,2026.07.15 08:00:00,2026.07.15 08:15:00
118,2026-07-15 05:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4042.54,4057.31,,,,,,,,2026.07.15 08:00:00,
119,2026-07-15 10:45:00+00:00,DETECTED,Decision at candle close,4027.01,4034.33,,2026-07-15 11:00:00+00:00,,,,,,2026.07.15 13:45:00,2026.07.15 14:00:00
119,2026-07-15 10:45:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4027.01,4034.33,4019.69,2026-07-15 11:00:00+00:00,,,,,,2026.07.15 13:45:00,2026.07.15 14:00:00
119,2026-07-15 11:00:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4025.96,4034.33,4017.59,2026-07-15 11:15:00+00:00,,,,,,2026.07.15 14:00:00,2026.07.15 14:15:00
119,2026-07-15 11:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4025.96,4034.33,4017.59,,,,8.0,,,2026.07.15 14:15:00,
119,2026-07-15 12:00:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4025.96,4034.33,4017.59,,,,,,,2026.07.15 15:00:00,
120,2026-07-15 15:00:00+00:00,DETECTED,Decision at candle close,4035.61,4027.66,,2026-07-15 15:15:00+00:00,,,,,,2026.07.15 18:00:00,2026.07.15 18:15:00
120,2026-07-15 15:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4035.61,4027.66,,,4035.5312889514676,17.77375323008839,,,,2026.07.15 18:00:00,
120,2026-07-15 15:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4037.53,4027.66,,,4035.6702631603544,18.52673179406441,,,,2026.07.15 18:15:00,
120,2026-07-15 15:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4039.48,4027.66,,,,,,,,2026.07.15 18:30:00,
121,2026-07-15 16:00:00+00:00,DETECTED,Decision at candle close,4061.05,4037.53,,2026-07-15 16:15:00+00:00,,,,,,2026.07.15 19:00:00,2026.07.15 19:15:00
121,2026-07-15 16:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4061.05,4037.53,,,,,,,,2026.07.15 19:00:00,
122,2026-07-15 19:30:00+00:00,DETECTED,Decision at candle close,4040.71,4051.09,,2026-07-15 19:45:00+00:00,,,,,,2026.07.15 22:30:00,2026.07.15 22:45:00
122,2026-07-15 19:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4040.71,4051.09,,,,,,,,2026.07.15 22:30:00,
123,2026-07-15 23:45:00+00:00,DETECTED,Decision at candle close,4060.36,4055.21,,2026-07-16 00:00:00+00:00,,,,,,2026.07.16 02:45:00,2026.07.16 03:00:00
123,2026-07-15 23:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4060.36,4055.21,,,4049.3076479106,17.004784325836198,,,,2026.07.16 02:45:00,
123,2026-07-16 01:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4060.88,4055.21,,,4049.7726430212665,16.90525896130842,,,,2026.07.16 04:00:00,
123,2026-07-16 01:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4061.43,4055.21,,,4050.1810817776313,16.81284255138979,,,,2026.07.16 04:15:00,
123,2026-07-16 01:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4061.43,4055.21,,,,,,,,2026.07.16 04:30:00,
123,2026-07-16 01:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4061.43,4055.21,,,,,,,,2026.07.16 04:45:00,
123,2026-07-16 02:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4061.43,4055.21,,,,,,,,2026.07.16 05:00:00,
123,2026-07-16 02:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4061.43,4055.21,,,,,,,,2026.07.16 05:15:00,
123,2026-07-16 02:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4061.43,4055.21,,,,,,,,2026.07.16 05:30:00,
123,2026-07-16 02:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4061.43,4055.21,,,,,,,,2026.07.16 05:45:00,
123,2026-07-16 03:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4061.43,4055.21,,,,,,,,2026.07.16 06:00:00,
124,2026-07-16 16:00:00+00:00,DETECTED,Decision at candle close,4008.58,4032.02,,2026-07-16 16:15:00+00:00,,,,,,2026.07.16 19:00:00,2026.07.16 19:15:00
124,2026-07-16 16:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4008.58,4032.02,,,,,,,,2026.07.16 19:00:00,
125,2026-07-16 19:30:00+00:00,DETECTED,Decision at candle close,3991.35,4012.62,,2026-07-16 19:45:00+00:00,,,,,,2026.07.16 22:30:00,2026.07.16 22:45:00
125,2026-07-16 19:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3991.35,4012.62,,,,,,,,2026.07.16 22:30:00,
126,2026-07-17 07:15:00+00:00,DETECTED,Decision at candle close,3991.68,4001.59,,2026-07-17 07:30:00+00:00,,,,,,2026.07.17 10:15:00,2026.07.17 10:30:00
126,2026-07-17 07:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,3991.68,4001.59,,,3992.8242047578747,18.499684357032915,,,,2026.07.17 10:15:00,
126,2026-07-17 07:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3988.16,4001.59,,,,,,,,2026.07.17 10:30:00,
127,2026-07-17 16:00:00+00:00,DETECTED,Decision at candle close,3973.74,3992.66,,2026-07-17 16:15:00+00:00,,,,,,2026.07.17 19:00:00,2026.07.17 19:15:00
127,2026-07-17 16:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3973.74,3992.66,,,,,,,,2026.07.17 19:00:00,
128,2026-07-21 04:00:00+00:00,DETECTED,Decision at candle close,4022.33,4007.77,,2026-07-21 04:15:00+00:00,,,,,,2026.07.21 07:00:00,2026.07.21 07:15:00
128,2026-07-21 04:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4022.33,4007.77,,,,,,,,2026.07.21 07:00:00,
129,2026-07-21 10:00:00+00:00,DETECTED,Decision at candle close,4077.06,4068.35,,2026-07-21 10:15:00+00:00,,,,,,2026.07.21 13:00:00,2026.07.21 13:15:00
129,2026-07-21 10:00:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4077.06,4068.35,,,,,,,,2026.07.21 13:00:00,
129,2026-07-21 10:15:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4077.06,4068.35,,,,,,,,2026.07.21 13:15:00,
129,2026-07-21 10:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4077.06,4068.35,,,,,,,,2026.07.21 13:30:00,
130,2026-07-21 17:30:00+00:00,DETECTED,Decision at candle close,4060.34,4044.3,,2026-07-21 17:45:00+00:00,,,,,,2026.07.21 20:30:00,2026.07.21 20:45:00
130,2026-07-21 17:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4060.34,4044.3,,,,,,,,2026.07.21 20:30:00,
131,2026-07-22 06:30:00+00:00,DETECTED,Decision at candle close,4136.71,4126.3,,2026-07-22 06:45:00+00:00,,,,,,2026.07.22 09:30:00,2026.07.22 09:45:00
131,2026-07-22 06:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4136.71,4126.3,,,,,,,,2026.07.22 09:30:00,
132,2026-07-23 21:00:00+00:00,DETECTED,Decision at candle close,4044.36,4050.59,,2026-07-23 21:15:00+00:00,,,,,,2026.07.24 00:00:00,2026.07.24 00:15:00
132,2026-07-23 21:00:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4044.36,4050.59,4038.13,2026-07-23 21:15:00+00:00,,,,,,2026.07.24 00:00:00,2026.07.24 00:15:00
132,2026-07-23 21:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4044.36,4050.59,4038.13,,,,8.0,,,2026.07.24 00:15:00,
132,2026-07-23 22:30:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4044.36,4050.59,4038.13,,,,,,,2026.07.24 01:30:00,
133,2026-07-24 10:30:00+00:00,DETECTED,Decision at candle close,4044.11,4031.72,,2026-07-24 10:45:00+00:00,,,,,,2026.07.24 13:30:00,2026.07.24 13:45:00
133,2026-07-24 10:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4044.11,4031.72,,,,,,,,2026.07.24 13:30:00,
134,2026-07-24 18:30:00+00:00,DETECTED,Decision at candle close,4072.13,4058.92,,2026-07-24 18:45:00+00:00,,,,,,2026.07.24 21:30:00,2026.07.24 21:45:00
134,2026-07-24 18:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4072.13,4058.92,,,,,,,,2026.07.24 21:30:00,
135,2026-07-24 20:00:00+00:00,DETECTED,Decision at candle close,4067.75,4078.51,,2026-07-24 20:15:00+00:00,,,,,,2026.07.24 23:00:00,2026.07.24 23:15:00
135,2026-07-24 20:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4067.75,4078.51,,,,,,,,2026.07.24 23:00:00,
136,2026-07-24 21:45:00+00:00,DETECTED,Decision at candle close,4057.61,4064.61,,2026-07-24 22:00:00+00:00,,,,,,2026.07.25 00:45:00,2026.07.25 01:00:00
136,2026-07-24 21:45:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4057.61,4064.61,4050.61,2026-07-24 22:00:00+00:00,,,,,,2026.07.25 00:45:00,2026.07.25 01:00:00
136,2026-07-24 22:00:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4056.94,4064.61,4049.27,2026-07-24 22:15:00+00:00,,,,,,2026.07.25 01:00:00,2026.07.25 01:15:00
136,2026-07-24 22:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4053.16,4064.61,,,,,,,,2026.07.25 01:15:00,
137,2026-07-27 02:30:00+00:00,DETECTED,Decision at candle close,4086.56,4093.67,,2026-07-27 02:45:00+00:00,,,,,,2026.07.27 05:30:00,2026.07.27 05:45:00
137,2026-07-27 02:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4086.56,4093.67,,,4063.608486759681,31.426678069732755,,,,2026.07.27 05:30:00,
137,2026-07-27 02:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4086.56,4093.67,,,,,,,,2026.07.27 05:45:00,
138,2026-07-27 06:00:00+00:00,DETECTED,Decision at candle close,4097.68,4105.92,,2026-07-27 06:15:00+00:00,,,,,,2026.07.27 09:00:00,2026.07.27 09:15:00
138,2026-07-27 06:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4097.68,4105.92,,,4077.524105268019,42.31249257187377,,,,2026.07.27 09:00:00,
138,2026-07-27 06:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4093.57,4105.92,,,,,,,,2026.07.27 09:15:00,
139,2026-07-27 09:15:00+00:00,DETECTED,Decision at candle close,4091.71,4085.8,,2026-07-27 09:30:00+00:00,,,,,,2026.07.27 12:15:00,2026.07.27 12:30:00
139,2026-07-27 09:15:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4091.71,4085.8,4097.62,2026-07-27 09:30:00+00:00,,,,,,2026.07.27 12:15:00,2026.07.27 12:30:00
139,2026-07-27 09:30:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4094.25,4085.8,4102.7,2026-07-27 09:45:00+00:00,,,,,,2026.07.27 12:30:00,2026.07.27 12:45:00
139,2026-07-27 09:45:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4095.1,4085.8,4104.4,2026-07-27 10:00:00+00:00,,,,,,2026.07.27 12:45:00,2026.07.27 13:00:00
139,2026-07-27 10:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4096.06,4085.8,,,,,,,,2026.07.27 13:00:00,
140,2026-07-27 15:30:00+00:00,DETECTED,Decision at candle close,4088.95,4097.3,,2026-07-27 15:45:00+00:00,,,,,,2026.07.27 18:30:00,2026.07.27 18:45:00
140,2026-07-27 15:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4088.95,4097.3,,,4089.003847327539,16.42478622238632,,,,2026.07.27 18:30:00,
140,2026-07-27 15:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4088.95,4097.3,,,4088.8378196726453,17.26643716269552,,,,2026.07.27 18:45:00,
140,2026-07-27 16:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4088.73,4097.3,,,4088.7116615340606,18.157964915696965,,,,2026.07.27 19:00:00,
140,2026-07-27 16:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4087.18,4097.3,,,,,,,,2026.07.27 19:15:00,
141,2026-07-27 22:45:00+00:00,DETECTED,Decision at candle close,4083.86,4076.27,,2026-07-27 23:00:00+00:00,,,,,,2026.07.28 01:45:00,2026.07.28 02:00:00
141,2026-07-27 22:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4083.86,4076.27,,,4082.852395163837,15.718952210487526,,,,2026.07.28 01:45:00,
141,2026-07-27 23:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4083.86,4076.27,,,4082.830677354803,16.174759113174574,,,,2026.07.28 02:00:00,
141,2026-07-27 23:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4083.86,4076.27,,,,,,,,2026.07.28 02:15:00,
141,2026-07-27 23:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4083.86,4076.27,,,,,,,,2026.07.28 02:30:00,
142,2026-07-27 23:45:00+00:00,DETECTED,Decision at candle close,4079.13,4084.14,,2026-07-28 00:00:00+00:00,,,,,,2026.07.28 02:45:00,2026.07.28 03:00:00
142,2026-07-27 23:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4079.13,4084.14,,,4082.3256198753925,14.072163645186057,,,,2026.07.28 02:45:00,
142,2026-07-28 01:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4079.13,4084.14,,,4082.1464192358544,14.080064070975004,,,,2026.07.28 04:00:00,
142,2026-07-28 01:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4077.31,4084.14,,,4081.8203077210665,13.229976688199272,,,,2026.07.28 04:15:00,
142,2026-07-28 01:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4074.99,4084.14,,,4081.592100491723,12.44060983276462,,,,2026.07.28 04:30:00,
142,2026-07-28 01:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4074.9,4084.14,,,,,,,,2026.07.28 04:45:00,
142,2026-07-28 02:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4074.9,4084.14,,,,,,,,2026.07.28 05:00:00,
142,2026-07-28 02:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4074.57,4084.14,,,,,,,,2026.07.28 05:15:00,
142,2026-07-28 02:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4073.48,4084.14,,,,,,,,2026.07.28 05:30:00,
143,2026-07-28 18:30:00+00:00,DETECTED,Decision at candle close,4031.94,4021.23,,2026-07-28 18:45:00+00:00,,,,,,2026.07.28 21:30:00,2026.07.28 21:45:00
143,2026-07-28 18:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4031.94,4021.23,,,,,,,,2026.07.28 21:30:00,
144,2026-07-29 05:45:00+00:00,DETECTED,Decision at candle close,4030.72,4023.08,,2026-07-29 06:00:00+00:00,,,,,,2026.07.29 08:45:00,2026.07.29 09:00:00
144,2026-07-29 05:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4030.72,4023.08,,,4029.8911533679,17.485057195808224,,,,2026.07.29 08:45:00,
144,2026-07-29 06:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4030.72,4023.08,,,4029.820951458336,17.183809638154106,,,,2026.07.29 09:00:00,
144,2026-07-29 06:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4030.72,4023.08,,,,,,,,2026.07.29 09:15:00,
144,2026-07-29 06:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4030.72,4023.08,,,,,,,,2026.07.29 09:30:00,
144,2026-07-29 06:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4030.72,4023.08,,,,,,,,2026.07.29 09:45:00,
144,2026-07-29 07:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4030.72,4023.08,,,,,,,,2026.07.29 10:00:00,
145,2026-07-30 06:45:00+00:00,DETECTED,Decision at candle close,4055.97,4070.12,,2026-07-30 07:00:00+00:00,,,,,,2026.07.30 09:45:00,2026.07.30 10:00:00
145,2026-07-30 06:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4055.97,4070.12,,,,,,,,2026.07.30 09:45:00,
146,2026-07-30 19:30:00+00:00,DETECTED,Decision at candle close,4113.77,4103.59,,2026-07-30 19:45:00+00:00,,,,,,2026.07.30 22:30:00,2026.07.30 22:45:00
146,2026-07-30 19:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4113.77,4103.59,,,,,,,,2026.07.30 22:30:00,
147,2026-07-31 20:45:00+00:00,DETECTED,Decision at candle close,4047.7,4041.57,,2026-07-31 21:00:00+00:00,,,,,,2026.07.31 23:45:00,2026.08.01 00:00:00
147,2026-07-31 20:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4047.7,4041.57,,,4056.8155441467484,18.35710752145775,,,,2026.07.31 23:45:00,
147,2026-07-31 21:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4047.7,4041.57,,,4056.528805315144,18.1556746859394,,,,2026.08.01 00:00:00,
147,2026-07-31 21:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4047.7,4041.57,,,4056.3501560966934,17.968629910100933,,,,2026.08.01 00:15:00,
147,2026-07-31 21:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4048.03,4041.57,,,4056.126216712337,17.796771590464946,,,,2026.08.01 00:30:00,
147,2026-07-31 21:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4048.2,4041.57,,,4055.9509307269645,17.637188865088685,,,,2026.08.01 00:45:00,
147,2026-07-31 22:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4048.2,4041.57,,,4055.6915558786504,17.752231081433795,,,,2026.08.01 01:00:00,
